date,revenue,product_cost,marketing_expense,operating_expense,shipping_expense,other_expense,gross_profit,operating_profit,profit_margin
2026-03-05,728957.67,390060.98,0.0,87474.9204,29158.306800000002,14579.153400000001,338896.69000000006,207684.30940000006,0.284905856604815
2026-03-06,683904.25,368737.86,0.0,82068.51,27356.170000000002,13678.085000000001,315166.39,192063.625,0.2808340860580995
2026-03-07,457140.27999999997,246321.98,0.0,54856.83359999999,18285.6112,9142.8056,210818.29999999996,128533.0496,0.28116763108252024
2026-03-08,437767.45,236865.96,0.0,52532.094,17510.698,8755.349,200901.49000000002,122103.349,0.27892285961416274
2026-03-09,635312.39,337823.62,0.0,76237.4868,25412.495600000002,12706.247800000001,297488.77,183132.5398,0.28825589219187114
2026-03-10,754802.0,412385.92,0.0,90576.23999999999,30192.08,15096.04,342416.08,206551.72,0.2736502023047104
2026-03-11,667166.23,351794.56,0.0,80059.9476,26686.6492,13343.3246,315371.67,195281.7486,0.2927032871552866
2026-03-12,703310.3,387247.43,0.0,84397.236,28132.412000000004,14066.206000000002,316062.87000000005,189467.01600000003,0.2693932052466742
2026-03-13,783142.23,421338.0,0.0,93977.0676,31325.6892,15662.8446,361804.23,220838.62859999997,0.2819904484016907
2026-03-14,514004.52999999997,285544.4,0.0,61680.5436,20560.1812,10280.0906,228460.12999999995,135939.31459999995,0.26447104386414644
2026-03-15,597195.63,316964.44,11634.66,71663.47559999999,23887.8252,11943.9126,280231.19,161101.31660000002,0.2697630533565693
2026-03-16,752224.7,404496.94,10761.45,90266.96399999999,30088.987999999998,15044.493999999999,347727.75999999995,201565.86399999994,0.26795964556867113
2026-03-17,688782.36,367314.8,11551.7,82653.8832,27551.2944,13775.6472,321467.56,185935.03519999998,0.2699474405819568
2026-03-18,855272.26,444632.69,12123.99,102632.6712,34210.890400000004,17105.445200000002,410639.57,244566.57320000004,0.285951719280595
2026-03-19,787850.27,418601.37,12191.66,94542.0324,31514.0108,15757.0054,369248.9,215244.1914000001,0.27320443946792083
2026-03-20,800142.04,436748.44,11740.16,96017.0448,32005.681600000004,16002.840800000002,363393.60000000003,207627.87280000004,0.2594887687691051
2026-03-21,508481.07,273433.77999999997,10600.88,61017.7284,20339.2428,10169.6214,235047.29000000004,132919.81740000003,0.26140563580862514
2026-03-22,484064.06,262988.58,10276.51,58087.6872,19362.5624,9681.2812,221075.47999999998,123667.4392,0.25547742420703573
2026-03-23,856340.19,463815.08999999997,11649.13,102760.8228,34253.607599999996,17126.803799999998,392525.1,226734.73580000002,0.2647718026640791
2026-03-24,557861.29,298128.76,11445.49,66943.3548,22314.4516,11157.2258,259732.53000000003,147872.00780000002,0.26506949030286725
2026-03-25,828668.23,437105.26,11046.48,99440.18759999999,33146.7292,16573.3646,391562.97,231356.20859999998,0.27919039275826946
2026-03-26,748083.1,404255.67,12013.47,89769.972,29923.324,14961.662,343827.43,197159.002,0.26355227380487545
2026-03-27,811027.95,432703.3,10758.54,97323.35399999999,32441.118,16220.559,378324.64999999997,221581.079,0.273210163718772
2026-03-28,538540.85,296143.56,0.0,64624.901999999995,21541.634,10770.817,242397.28999999998,145459.93699999998,0.2701000991846765
2026-03-29,473928.49,260352.79,0.0,56871.4188,18957.1396,9478.5698,213575.69999999998,128268.57179999998,0.27064963281696774
2026-03-30,704463.49,383118.34,0.0,84535.6188,28178.5396,14089.2698,321345.14999999997,194541.72179999997,0.27615586124981434
2026-03-31,733719.39,391069.12,36723.07,88046.3268,29348.7756,14674.3878,342650.27,173857.70980000004,0.23695395292742644
2026-04-01,742261.46,396818.66,42957.64,89071.3752,29690.4584,14845.2292,345442.8,168878.09719999996,0.2275183426605498
2026-04-02,686020.41,370736.13,38347.72,82322.4492,27440.816400000003,13720.408200000002,315284.28,153452.88620000004,0.22368559880018735
2026-04-03,817282.35,446521.96,39370.5,98073.882,32691.293999999998,16345.646999999999,370760.38999999996,184279.06699999998,0.22547784985201258
2026-04-04,553191.42,294262.43,38673.21,66382.9704,22127.6568,11063.8284,258928.99000000005,120681.32440000004,0.21815472915324688
2026-04-05,479302.24,258203.5,40885.98,57516.2688,19172.0896,9586.0448,221098.74,93938.35679999998,0.1959898138594136
2026-04-06,854221.12,466711.31,39074.64,102506.53439999999,34168.8448,17084.4224,387509.81,194675.36839999998,0.2278980978601887
2026-04-07,899948.41,486540.0,39279.62,107993.8092,35997.9364,17998.9682,413408.41000000003,212138.0762,0.23572248569226317
2026-04-08,677269.61,369648.51,40960.86,81272.3532,27090.7844,13545.3922,307621.1,144751.71019999997,0.2137283410664181
2026-04-09,740560.03,398952.75,0.0,88867.2036,29622.4012,14811.2006,341607.28,208306.47460000002,0.2812823622144447
2026-04-10,966042.34,529154.88,0.0,115925.0808,38641.6936,19320.8468,436887.45999999996,262999.83879999997,0.27224462936065513
2026-04-11,613316.95,331998.76,0.0,73598.03399999999,24532.678,12266.339,281318.18999999994,170921.13899999994,0.27868321428259885
2026-04-12,411184.66,216930.01,0.0,49342.159199999995,16447.3864,8223.6932,194254.64999999997,120241.41119999997,0.29242679238082464
2026-04-13,811932.45,432150.86,0.0,97431.89399999999,32477.298,16238.649,379781.58999999997,233633.74899999998,0.2877502297143069
2026-04-14,899278.75,487822.63,0.0,107913.45,35971.15,17985.575,411456.12,249585.94499999995,0.27754013424647245
2026-04-15,712915.79,390117.27999999997,0.0,85549.8948,28516.6316,14258.3158,322798.51000000007,194473.66780000005,0.27278631014751414
2026-04-16,900796.29,491912.02999999997,0.0,108095.5548,36031.8516,18015.9258,408884.26000000007,246740.9278000001,0.2739142362586774
2026-04-17,858502.79,457078.69,0.0,103020.3348,34340.111600000004,17170.055800000002,401424.10000000003,246893.59780000002,0.2875862497779419
2026-04-18,516474.28,276686.12,0.0,61976.9136,20658.9712,10329.4856,239788.16000000003,146822.78960000002,0.28427899565492404
2026-04-19,472024.4,254492.09,0.0,56642.928,18880.976000000002,9440.488000000001,217532.31000000003,132567.91800000003,0.28084971454865476
2026-04-20,755406.99,397050.79,0.0,90648.8388,30216.2796,15108.1398,358356.2,222382.94180000003,0.2943882499684045
2026-04-21,763520.08,423448.13,24903.67,91622.40959999998,30540.8032,15270.4016,340071.94999999995,177734.66559999998,0.23278322372346774
2026-04-22,791890.79,434375.52999999997,24778.59,95026.8948,31675.6316,15837.8158,357515.26000000007,190196.32780000003,0.24017999729482903
2026-04-23,796610.45,438828.32,23523.97,95593.25399999999,31864.417999999998,15932.208999999999,357782.12999999995,190868.27899999992,0.23960052118322064
2026-04-24,876844.6,477782.06,26538.54,105221.352,35073.784,17536.892,399062.54,214691.972,0.24484609017378908
2026-04-25,489786.71,266096.84,24232.45,58774.4052,19591.4684,9795.7342,223689.87,111295.81219999997,0.22723322198758714
2026-04-26,416352.33,226055.95,22216.09,49962.2796,16654.0932,8327.0466,190296.38,93136.8706,0.22369724843379643
2026-04-27,784413.68,432854.22,26174.05,94129.6416,31376.5472,15688.2736,351559.4600000001,184190.94760000007,0.23481353308371683
2026-04-28,760899.97,414041.38,23277.96,91307.99639999999,30435.9988,15217.9994,346858.58999999997,186618.63539999994,0.24526040577975045
2026-04-29,808785.55,438712.52,22848.91,97054.266,32351.422000000002,16175.711000000001,370073.03,201642.72100000005,0.24931543472803147
2026-04-30,812724.07,437824.32,24224.68,97526.8884,32508.962799999998,16254.481399999999,374899.74999999994,204384.73739999995,0.2514810929618462
2026-05-01,823947.81,437409.61,26321.66,98873.7372,32957.9124,16478.9562,386538.20000000007,211905.93420000008,0.2571836852142371
2026-05-02,557548.84,300145.89,24839.84,66905.8608,22301.9536,11150.9768,257402.94999999995,132204.31879999995,0.23711701884269
2026-05-03,513689.58,279891.26,26550.78,61642.7496,20547.5832,10273.7916,233798.32,114783.41560000001,0.2234489856695166
2026-05-04,855726.08,460400.8,25489.81,102687.12959999999,34229.0432,17114.5216,395325.27999999997,215804.77559999996,0.25218908321690975
2026-05-05,914793.27,496136.67,25818.82,109775.1924,36591.730800000005,18295.865400000002,418656.60000000003,228174.9914,0.24942792965671906
2026-05-06,750599.5,397352.55,24501.53,90071.94,30023.98,15011.99,353246.95,193637.51000000004,0.2579771369418712
2026-05-07,867126.61,456269.47,25573.16,104055.1932,34685.0644,17342.5322,410857.14,229201.19020000007,0.26432263473035394
2026-05-08,904358.5,491389.76,13682.13,108523.01999999999,36174.340000000004,18087.170000000002,412968.74,236502.07999999996,0.26151363646164655
2026-05-09,491991.63,265060.94,14677.23,59038.995599999995,19679.6652,9839.8326,226930.69,123694.96660000001,0.2514168108916813
2026-05-10,551336.37,299429.94,13812.78,66160.36439999999,22053.4548,11026.7274,251906.43,138853.1034,0.2518482562650456
2026-05-11,803507.52,436959.91,15034.46,96420.90239999999,32140.3008,16070.1504,366547.61000000004,206881.79640000002,0.25747337921616464
2026-05-12,868758.26,471176.74,12969.14,104250.9912,34750.3304,17375.1652,397581.52,228235.89320000002,0.2627150770342028
2026-05-13,785736.02,415625.66,14356.87,94288.3224,31429.4408,15714.7204,370110.36000000004,214321.00640000004,0.2727646447976256
2026-05-14,813523.18,435431.29,13701.59,97622.7816,32540.927200000002,16270.463600000001,378091.8900000001,217956.12760000007,0.26791630891205837
2026-05-15,917169.15,495135.22,13174.94,110060.298,36686.766,18343.383,422033.93000000005,243768.54300000003,0.2657836267170565
2026-05-16,476073.43,252503.3,15088.48,57128.81159999999,19042.9372,9521.4686,223570.13,122788.43260000003,0.2579191042020556
2026-05-17,556150.44,300318.13,12930.52,66738.05279999999,22246.0176,11123.0088,255832.30999999994,142794.71079999997,0.25675554765361686
2026-05-18,880915.91,478752.42,14843.61,105709.9092,35236.6364,17618.3182,402163.49000000005,228755.01620000004,0.259678606780981
2026-05-19,719279.9400000001,383028.66,14187.13,86313.5928,28771.197600000003,14385.598800000002,336251.2800000001,192593.76080000008,0.26775911587357776
2026-05-20,863161.74,465616.45999999996,14496.73,103579.40879999999,34526.4696,17263.2348,397545.28,227679.43680000005,0.26377378218826064
2026-05-21,936195.12,510796.31,13384.52,112343.4144,37447.8048,18723.9024,425398.81,243499.1684,0.2600944644958201
2026-05-22,1114307.15,603477.16,14855.26,133716.85799999998,44572.286,22286.143,510829.9899999999,295399.44299999985,0.2650969645128813
2026-05-23,531909.11,292425.8,14194.6,63829.093199999996,21276.3644,10638.1822,239483.31,129545.0702,0.24354738011537347
2026-05-24,645878.76,355104.54,14444.76,77505.4512,25835.150400000002,12917.575200000001,290774.22000000003,160071.2832,0.24783487724538272
2026-05-25,960393.35,519523.47,14362.74,115247.20199999999,38415.734,19207.867,440869.88,253636.33700000003,0.26409630699754433
2026-05-26,961909.37,522253.61,15182.38,115429.1244,38476.3748,19238.1874,439655.76,251329.69340000005,0.26128209292732024
2026-05-27,979044.21,517184.56,13628.46,117485.30519999999,39161.7684,19580.8842,461859.64999999997,272003.23219999997,0.27782528043345456
2026-05-28,1085724.33,587136.08,13354.88,130286.91960000001,43428.9732,21714.4866,498588.2500000001,289802.9906000001,0.2669213377579924
2026-05-29,953719.03,511009.13,14445.48,114446.2836,38148.7612,19074.3806,442709.9,256594.99460000006,0.2690467386395761
2026-05-30,604536.41,331748.22,0.0,72544.3692,24181.456400000003,12090.728200000001,272788.19000000006,163971.63620000004,0.27123533585016
2026-05-31,611559.57,331800.94,0.0,73387.14839999999,24462.3828,12231.1914,279758.62999999995,169677.90739999994,0.2774511523055717
2026-06-01,888250.45,482714.86,0.0,106590.05399999999,35530.018,17765.009,405535.58999999997,245650.509,0.2765554568534134
2026-06-02,1041822.41,561652.3099999999,0.0,125018.6892,41672.896400000005,20836.448200000003,480170.1000000001,292642.06620000006,0.28089438602112626
2026-06-03,959396.69,515142.63,0.0,115127.6028,38375.8676,19187.9338,444254.05999999994,271562.65579999995,0.28305565219325485
2026-06-04,929254.62,493815.29,0.0,111510.5544,37170.1848,18585.0924,435439.33,268173.49840000004,0.28858990058074724
2026-06-05,933868.09,494428.69,0.0,112064.17079999999,37354.7236,18677.3618,439439.39999999997,271343.1437999999,0.29055832050113195
2026-06-06,489806.93,261377.79,0.0,58776.8316,19592.2772,9796.1386,228429.13999999998,140263.89259999996,0.2863656759613425
2026-06-07,619806.62,339622.05,0.0,74376.7944,24792.2648,12396.1324,280184.57,168619.3784,0.2720515931243199
2026-06-08,993417.57,544690.26,0.0,119210.10839999998,39736.7028,19868.3514,448727.30999999994,269912.14739999996,0.271700597564426
2026-06-09,953809.58,514146.33,0.0,114457.14959999999,38152.3832,19076.1916,439663.24999999994,267977.52559999994,0.2809549528743462
2026-06-10,1027320.83,556529.48,0.0,123278.4996,41092.8332,20546.4166,470791.35,285873.6006,0.27827100575776315
2026-06-11,963523.56,519669.29,8245.76,115622.8272,38540.9424,19270.4712,443854.2700000001,262174.2692000001,0.27209948991802557
2026-06-12,948878.53,522835.39999999997,43129.18,113865.4236,37955.141200000005,18977.570600000003,426043.13000000006,212115.81460000007,0.2235436969998679
2026-06-13,560957.17,302242.99,46799.78,67314.8604,22438.2868,11219.1434,258714.18000000005,110942.10940000004,0.19777286989664475
2026-06-14,716836.03,388765.26,44885.68,86020.3236,28673.4412,14336.7206,328070.77,154154.60460000002,0.21504862778730585
2026-06-15,873244.9,470318.69,41930.22,104789.38799999999,34929.796,17464.898,402926.21,203811.908,0.2333960473173104
2026-06-16,927027.3099999999,498598.23,90858.2,111243.27719999998,37081.0924,18540.5462,428429.07999999996,170705.96419999996,0.18414340371482688
2026-06-17,1097308.45,588680.51,86996.97,131677.014,43892.337999999996,21946.168999999998,508627.93999999994,224115.44900000002,0.20424106731338854
2026-06-18,1030976.68,554286.59,84370.54,123717.2016,41239.067200000005,20619.533600000002,476690.0900000001,206743.74760000015,0.20053193404917766
2026-06-19,1185568.76,651046.25,83293.65,142268.2512,47422.750400000004,23711.375200000002,534522.51,237826.48319999996,0.20060117238581754
2026-06-20,544753.78,287729.92,91841.07,65370.4536,21790.1512,10895.0756,257023.86000000004,67127.10960000004,0.12322467886317381
2026-06-21,597940.07,318430.99,89845.0,71752.8084,23917.602799999997,11958.801399999998,279509.07999999996,82034.86739999997,0.13719580191372688
2026-06-22,887697.69,484892.96,50847.509999999995,106523.72279999999,35507.9076,17753.9538,402804.7299999999,192171.63579999993,0.21648319913956288
2026-06-23,955998.11,518687.48,50087.32,114719.7732,38239.9244,19119.9622,437310.63,215143.65019999997,0.2250461041183439
2026-06-24,1099387.72,591908.27,52281.81,131926.5264,43975.5088,21987.7544,507479.44999999995,257307.8503999999,0.23404650217486503
2026-06-25,888983.74,483583.17,48391.5,106678.04879999999,35559.3496,17779.6748,405400.57,196991.9968,0.22159235083422335
2026-06-26,1116985.97,596699.91,53725.32,134038.31639999998,44679.438799999996,22339.719399999998,520286.05999999994,265503.2654,0.23769615065084476
2026-06-27,655002.83,348939.51,8851.28,78600.33959999999,26200.1132,13100.0566,306063.31999999995,179311.5305999999,0.27375687918783487
2026-06-28,527463.61,280628.08,9077.58,63295.6332,21098.5444,10549.2722,246835.52999999997,142814.50019999995,0.2707570673927628
2026-06-29,1131098.21,609576.07,0.0,135731.78519999998,45243.9284,22621.9642,521522.14,317924.46220000007,0.2810759131163333
2026-06-30,872320.77,471578.64,0.0,104678.4924,34892.8308,17446.4154,400742.13,243724.39140000002,0.27939767088200823
2026-07-01,1186240.19,637296.01,0.0,142348.8228,47449.607599999996,23724.803799999998,548944.1799999999,335420.9458,0.2827597215366645
2026-07-02,1095588.35,595740.14,0.0,131470.602,43823.53400000001,21911.767000000003,499848.2100000001,302642.3070000001,0.27623724458187243
2026-07-03,1376516.3699999999,733414.17,0.0,165181.96439999997,55060.6548,27530.3274,643102.1999999998,395329.25339999987,0.2871954609591747
2026-07-04,757434.98,411565.23,0.0,90892.1976,30297.3992,15148.6996,345869.75,209531.4536,0.2766329244524725
2026-07-05,648815.0,353041.01,0.0,77857.8,25952.600000000002,12976.300000000001,295773.99,178987.29,0.27586799010503765
2026-07-06,1213274.31,650507.42,0.0,145592.9172,48530.972400000006,24265.486200000003,562766.89,344377.5142,0.283841429231284
2026-07-07,1314517.27,721470.95,0.0,157742.0724,52580.690800000004,26290.345400000002,593046.3200000001,356433.2114000001,0.27115141012943866
2026-07-08,1052337.26,566811.36,0.0,126280.4712,42093.4904,21046.7452,485525.9,296105.1932,0.28137860784288865
2026-07-09,1172970.28,619261.68,0.0,140756.4336,46918.811200000004,23459.405600000002,553708.6,342573.9496,0.29205680266681605
2026-07-10,1328565.94,718915.64,0.0,159427.9128,53142.6376,26571.3188,609650.2999999999,370508.4307999999,0.2788784656032955
2026-07-11,762589.69,415589.19,0.0,91510.7628,30503.5876,15251.7938,347000.49999999994,209734.35579999996,0.27502909959351796
2026-07-12,707866.17,376978.46,0.0,84943.9404,28314.646800000002,14157.323400000001,330887.71,203471.79940000002,0.2874438813766167
2026-07-13,1300554.42,707810.76,0.0,156066.5304,52022.1768,26011.0884,592743.6599999999,358643.8643999999,0.2757622894396068
2026-07-14,1200342.26,642618.72,0.0,144041.0712,48013.6904,24006.8452,557723.54,341661.9332,0.2846370944233856
2026-07-15,1136837.29,615850.05,0.0,136420.4748,45473.4916,22736.7458,520987.24,316356.52780000004,0.27827775406628336
2026-07-16,1212944.15,653345.61,0.0,145553.29799999998,48517.765999999996,24258.882999999998,559598.5399999999,341268.593,0.2813555702461651
2026-07-17,1126632.8,608730.21,0.0,135195.936,45065.312000000005,22532.656000000003,517902.5900000001,315108.68600000005,0.2796906729504059
2026-07-18,681246.79,376432.98,0.0,81749.6148,27249.871600000002,13624.935800000001,304813.81000000006,182189.38780000005,0.26743522387826596
2026-07-19,625852.7,339231.83,0.0,75102.324,25034.108,12517.054,286620.86999999994,173967.38399999993,0.277968576311966
2026-07-20,1214167.34,663382.42,0.0,145700.0808,48566.693600000006,24283.346800000003,550784.92,332234.79880000005,0.273631803339398
2026-07-21,1048606.81,563033.99,0.0,125832.8172,41944.2724,20972.1362,485572.82000000007,296823.59420000005,0.2830647210845408
2026-07-22,1232595.56,670959.55,0.0,147911.4672,49303.822400000005,24651.911200000002,561636.01,339768.8092,0.2756531178807751
2026-07-23,1337759.95,725911.76,0.0,160531.194,53510.398,26755.199,611848.19,371051.3989999999,0.2773676988909706
2026-07-24,999913.79,539453.8,0.0,119989.6548,39996.5516,19998.2758,460459.99,280475.50779999996,0.2804996896782471
2026-07-25,722519.47,388371.41,0.0,86702.3364,28900.7788,14450.3894,334148.06,204094.5554,0.28247620150637603
2026-07-26,810206.23,438964.35,25893.57,97224.74759999999,32408.2492,16204.1246,371241.88,199511.1886,0.2462474135751832
2026-07-27,1296268.69,702151.15,22232.87,155552.24279999998,51850.7476,25925.3738,594117.5399999999,338556.3057999999,0.26117756944356957
2026-07-28,1255911.28,684247.58,22641.17,150709.3536,50236.4512,25118.2256,571663.7000000001,322958.4996,0.25715072771700875
2026-07-29,1492604.34,806020.33,24701.53,179112.5208,59704.1736,29852.0868,686584.0100000001,393213.69880000013,0.2634413476246492
2026-07-30,1279680.47,698419.18,24876.21,153561.65639999998,51187.2188,25593.6094,581261.2899999999,326042.59539999993,0.25478438019765975
2026-07-31,1614827.32,860367.83,44819.84,193779.2784,64593.092800000006,32296.546400000003,754459.4900000001,418970.73240000015,0.2594523434245589
2026-08-01,889579.91,476578.38,39844.75,106749.5892,35583.1964,17791.5982,413001.53,213032.39620000002,0.239475277943271
2026-08-02,799836.74,421108.29,42513.45,95980.40879999999,31993.4696,15996.7348,378728.45,192244.3868,0.24035453385149574
2026-08-03,1468843.74,794917.9299999999,41159.41,176261.2488,58753.7496,29376.8748,673925.81,368374.52680000005,0.2507921821554688
2026-08-04,1511492.5,811942.08,41333.78,181379.1,60459.700000000004,30229.850000000002,699550.42,386147.99000000005,0.2554746318622157
2026-08-05,1156670.87,627247.97,42021.75,138800.5044,46266.834800000004,23133.417400000002,529422.9000000001,279200.3934000002,0.24138274823156924
2026-08-06,1589640.24,864051.91,41483.96,190756.8288,63585.6096,31792.8048,725588.33,397969.12679999997,0.2503516939153478
2026-08-07,1396797.45,755837.99,40977.869999999995,167615.694,55871.898,27935.949,640959.46,348558.04899999994,0.2495408686492089
2026-08-08,795339.12,424609.99,42181.619999999995,95440.6944,31813.5648,15906.7824,370729.13,185386.46840000004,0.23309109754339763
2026-08-09,1067537.67,580308.84,40647.6,128104.52039999998,42701.506799999996,21350.753399999998,487228.82999999996,254424.44940000004,0.2383283106065944
2026-08-10,1482451.53,797394.18,42689.56,177894.1836,59298.061200000004,29649.030600000002,685057.35,375526.51460000005,0.2533145313695349
2026-08-11,1654627.86,892224.11,26081.06,198555.3432,66185.1144,33092.5572,762403.7500000001,438489.67520000006,0.2650080334075845
2026-08-12,1637654.71,877305.36,23621.19,196518.56519999998,65506.1884,32753.0942,760349.35,441950.3122000001,0.26986782348032334
2026-08-13,1436446.1,779234.36,25207.16,172373.532,57457.844000000005,28728.922000000002,657211.7400000001,373444.28200000006,0.2599779288620715
2026-08-14,1883672.51,1001045.16,0.0,226040.70119999998,75346.9004,37673.4502,882627.35,543566.2982,0.2885673041966302
2026-08-15,840670.86,453341.2,0.0,100880.50319999999,33626.8344,16813.4172,387329.66,236008.9052,0.2807387723656795
2026-08-16,860397.13,458851.25,0.0,103247.6556,34415.885200000004,17207.942600000002,401545.88,246674.39659999998,0.286698302445523
2026-08-17,1761240.81,948213.7,0.0,211348.8972,70449.6324,35224.8162,813027.1100000001,496003.7642000001,0.2816217756162487
2026-08-18,2030620.89,1089021.6199999999,0.0,243674.50679999997,81224.83559999999,40612.417799999996,941599.27,576087.5098000001,0.2837001789142434
2026-08-19,1826909.96,980104.4299999999,0.0,219229.1952,73076.3984,36538.1992,846805.53,517961.7372,0.28351793385591917
2026-08-20,1915799.64,1027197.77,0.0,229895.95679999999,76631.9856,38315.9928,888601.8699999999,543757.9347999998,0.2838281850809826
2026-08-21,1773398.95,957833.17,0.0,212807.87399999998,70935.958,35467.979,815565.7799999999,496353.969,0.2798884982987049
2026-08-22,941263.14,503599.23,0.0,112951.5768,37650.5256,18825.2628,437663.91000000003,268236.54480000003,0.284975086562935
2026-08-23,1068712.96,570922.25,0.0,128245.55519999999,42748.5184,21374.2592,497790.70999999996,305422.3772,0.28578522824313835
2026-08-24,2071902.78,1129999.06,0.0,248628.33359999998,82876.1112,41438.0556,941903.72,568961.2196,0.27460806804844384
2026-08-25,2320053.99,1255954.55,0.0,278406.47880000004,92802.15960000001,46401.07980000001,1064099.4400000002,646489.7218000002,0.2786528781599605
2026-08-26,1993866.16,1064453.6,0.0,239263.9392,79754.6464,39877.3232,929412.5599999998,570516.6511999998,0.28613588145755975
2026-08-27,2063825.72,1101196.28,0.0,247659.0864,82553.0288,41276.5144,962629.44,591140.8104,0.2864296169349028
2026-08-28,2436982.9,1310035.52,0.0,292437.948,97479.31599999999,48739.657999999996,1126947.38,688290.4579999999,0.28243548939141094
2026-08-29,1215812.45,660245.8099999999,0.0,145897.49399999998,48632.498,24316.249,555566.64,336720.39900000003,0.2769509384444945
2026-08-30,1343286.5,728946.93,0.0,161194.38,53731.46,26865.73,614339.57,372547.99999999994,0.27734068644328663
