order_item_id,order_id,product_id,quantity,unit_price
OI0063911,O048146,P0018,1,3651.47
OI0063912,O048146,P0027,1,2188.62
OI0063913,O048147,P0057,1,1971.02
OI0063914,O048148,P0012,1,808.43
OI0063915,O048148,P0056,1,575.88
OI0063916,O048149,P0034,1,2772.13
OI0063917,O048150,P0035,2,1259.9
OI0063918,O048151,P0038,1,2127.65
OI0063919,O048151,P0041,2,1544.52
OI0063920,O048152,P0004,2,5502.2
OI0063921,O048152,P0088,1,2572.98
OI0063922,O048152,P0015,1,3899.21
OI0063923,O048153,P0026,1,4271.21
OI0063924,O048154,P0065,1,910.59
OI0063925,O048154,P0004,1,5549.18
OI0063926,O048155,P0062,2,1295.27
OI0063927,O048155,P0028,2,3147.49
OI0063928,O048155,P0069,1,3501.63
OI0063929,O048157,P0087,2,2231.64
OI0063930,O048158,P0090,2,1700.37
OI0063931,O048159,P0040,1,3480.84
OI0063932,O048160,P0021,2,2404.28
OI0063933,O048162,P0063,1,3533.9
OI0063934,O048164,P0011,1,2816.12
OI0063935,O048164,P0016,2,1581.48
OI0063936,O048164,P0017,1,4040.7
OI0063937,O048165,P0015,1,3836.54
OI0063938,O048165,P0005,1,3715.47
OI0063939,O048166,P0081,1,2209.84
OI0063940,O048167,P0071,2,1287.71
OI0063941,O048168,P0004,1,5422.61
OI0063942,O048168,P0001,2,1158.29
OI0063943,O048169,P0071,2,1245.01
OI0063944,O048169,P0088,1,2652.28
OI0063945,O048170,P0035,1,1231.81
OI0063946,O048172,P0041,1,1516.19
OI0063947,O048172,P0058,3,1465.9
OI0063948,O048173,P0074,1,4765.67
OI0063949,O048173,P0043,1,786.51
OI0063950,O048174,P0037,1,1692.09
OI0063951,O048174,P0075,1,2625.65
OI0063952,O048175,P0064,1,1044.69
OI0063953,O048175,P0003,1,2434.78
OI0063954,O048175,P0023,2,1513.86
OI0063955,O048176,P0094,1,2912.36
OI0063956,O048177,P0035,1,1229.04
OI0063957,O048178,P0072,1,2182.22
OI0063958,O048178,P0017,1,4063.61
OI0063959,O048179,P0045,2,4581.98
OI0063960,O048181,P0092,2,2139.62
OI0063961,O048181,P0095,1,1587.12
OI0063962,O048181,P0048,2,1904.65
OI0063963,O048182,P0060,1,3227.12
OI0063964,O048182,P0047,2,2873.15
OI0063965,O048183,P0054,1,1523.04
OI0063966,O048183,P0059,1,3189.37
OI0063967,O048184,P0045,1,4604.57
OI0063968,O048185,P0023,1,1529.83
OI0063969,O048185,P0015,1,3762.67
OI0063970,O048186,P0016,1,1620.41
OI0063971,O048186,P0019,1,1811.83
OI0063972,O048186,P0053,1,5803.38
OI0063973,O048189,P0055,1,1530.09
OI0063974,O048190,P0029,1,4182.53
OI0063975,O048191,P0058,1,1450.68
OI0063976,O048192,P0085,1,1149.13
OI0063977,O048192,P0059,2,3296.86
OI0063978,O048193,P0060,1,3169.77
OI0063979,O048193,P0051,3,2223.53
OI0063980,O048193,P0093,1,2284.99
OI0063981,O048194,P0029,1,4279.58
OI0063982,O048195,P0030,1,4584.54
OI0063983,O048195,P0007,1,2403.38
OI0063984,O048197,P0087,1,2310.22
OI0063985,O048198,P0007,2,2500.62
OI0063986,O048199,P0036,1,3880.35
OI0063987,O048200,P0047,1,2883.57
OI0063988,O048200,P0061,2,3081.38
OI0063989,O048200,P0066,1,4978.63
OI0063990,O048201,P0004,1,5562.04
OI0063991,O048201,P0056,1,565.07
OI0063992,O048201,P0029,1,4129.24
OI0063993,O048202,P0070,2,3560.99
OI0063994,O048202,P0072,2,2083.28
OI0063995,O048202,P0073,2,3652.98
OI0063996,O048203,P0038,1,2143.15
OI0063997,O048203,P0039,1,3060.4
OI0063998,O048204,P0084,1,1366.52
OI0063999,O048205,P0056,2,575.36
OI0064000,O048206,P0041,3,1510.81
OI0064001,O048206,P0087,1,2326.55
OI0064002,O048206,P0083,1,4801.76
OI0064003,O048207,P0095,1,1608.18
OI0064004,O048208,P0078,1,3467.38
OI0064005,O048208,P0055,3,1466.3
OI0064006,O048209,P0006,2,4330.84
OI0064007,O048210,P0060,1,3181.27
OI0064008,O048210,P0018,1,3784.66
OI0064009,O048211,P0074,1,4919.64
OI0064010,O048212,P0089,2,4758.35
OI0064011,O048213,P0033,1,1394.55
OI0064012,O048214,P0067,1,2456.01
OI0064013,O048215,P0026,2,4225.12
OI0064014,O048215,P0030,1,4527.02
OI0064015,O048216,P0023,1,1534.88
OI0064016,O048216,P0064,1,1062.12
OI0064017,O048217,P0046,2,2433.18
OI0064018,O048217,P0077,1,1724.98
OI0064019,O048219,P0053,3,5813.81
OI0064020,O048221,P0094,1,2939.51
OI0064021,O048222,P0027,3,2234.25
OI0064022,O048223,P0042,1,3838.42
OI0064023,O048224,P0037,1,1722.7
OI0064024,O048226,P0076,1,2571.77
OI0064025,O048227,P0055,1,1479.04
OI0064026,O048227,P0065,1,899.01
OI0064027,O048228,P0014,2,2925.94
OI0064028,O048228,P0051,2,2191.16
OI0064029,O048229,P0088,3,2577.46
OI0064030,O048231,P0020,1,2460.21
OI0064031,O048231,P0055,1,1476.41
OI0064032,O048232,P0036,1,3912.24
OI0064033,O048232,P0083,1,4664.91
OI0064034,O048233,P0008,1,4632.66
OI0064035,O048234,P0036,1,3935.49
OI0064036,O048234,P0078,1,3438.9
OI0064037,O048235,P0019,1,1801.29
OI0064038,O048236,P0074,1,4905.75
OI0064039,O048237,P0011,1,2754.06
OI0064040,O048238,P0071,2,1287.55
OI0064041,O048238,P0085,1,1156.7
OI0064042,O048239,P0024,2,2992.64
OI0064043,O048240,P0018,1,3673.45
OI0064044,O048240,P0070,1,3686.87
OI0064045,O048241,P0080,1,2253.28
OI0064046,O048242,P0043,3,782.25
OI0064047,O048243,P0023,1,1478.68
OI0064048,O048244,P0068,1,2243.73
OI0064049,O048244,P0090,3,1687.2
OI0064050,O048244,P0027,3,2211.63
OI0064051,O048245,P0039,1,3066.62
OI0064052,O048245,P0026,2,4146.24
OI0064053,O048246,P0068,1,2167.99
OI0064054,O048246,P0053,2,5562.88
OI0064055,O048247,P0068,2,2227.28
OI0064056,O048249,P0072,1,2183.06
OI0064057,O048251,P0015,1,3817.75
OI0064058,O048252,P0023,2,1482.25
OI0064059,O048252,P0051,1,2156.08
OI0064060,O048253,P0079,1,4011.88
OI0064061,O048254,P0003,3,2368.62
OI0064062,O048254,P0055,1,1478.09
OI0064063,O048255,P0012,1,801.7
OI0064064,O048256,P0077,1,1767.73
OI0064065,O048256,P0024,1,2926.28
OI0064066,O048257,P0094,1,2904.58
OI0064067,O048257,P0095,1,1605.49
OI0064068,O048257,P0014,2,2868.7
OI0064069,O048258,P0017,2,4074.04
OI0064070,O048258,P0047,3,2887.79
OI0064071,O048259,P0028,1,3186.99
OI0064072,O048260,P0071,1,1276.5
OI0064073,O048261,P0026,1,4299.55
OI0064074,O048262,P0003,3,2458.92
OI0064075,O048263,P0031,1,1935.42
OI0064076,O048264,P0091,3,1202.98
OI0064077,O048265,P0051,1,2133.98
OI0064078,O048266,P0022,1,659.75
OI0064079,O048267,P0096,1,1495.89
OI0064080,O048268,P0049,1,3225.67
OI0064081,O048269,P0068,3,2236.03
OI0064082,O048269,P0012,1,837.61
OI0064083,O048270,P0045,1,4599.62
OI0064084,O048270,P0018,2,3782.71
OI0064085,O048271,P0035,1,1254.26
OI0064086,O048271,P0011,1,2755.41
OI0064087,O048273,P0020,2,2439.89
OI0064088,O048274,P0052,1,3062.98
OI0064089,O048275,P0035,1,1216.13
OI0064090,O048276,P0041,1,1540.63
OI0064091,O048277,P0023,1,1478.35
OI0064092,O048277,P0012,1,813.32
OI0064093,O048278,P0050,2,4475.19
OI0064094,O048279,P0096,1,1506.23
OI0064095,O048280,P0096,1,1484.42
OI0064096,O048281,P0029,1,4311.68
OI0064097,O048282,P0054,1,1512.81
OI0064098,O048283,P0006,1,4394.93
OI0064099,O048284,P0039,1,3051.33
OI0064100,O048288,P0092,1,2077.75
OI0064101,O048289,P0062,3,1306.78
OI0064102,O048289,P0030,1,4628.78
OI0064103,O048289,P0064,1,1056.48
OI0064104,O048290,P0015,1,3886.78
OI0064105,O048291,P0072,1,2089.02
OI0064106,O048292,P0030,2,4515.69
OI0064107,O048293,P0046,1,2381.41
OI0064108,O048293,P0088,1,2599.45
OI0064109,O048294,P0061,2,3200.23
OI0064110,O048295,P0058,1,1472.9
OI0064111,O048296,P0089,1,4897.0
OI0064112,O048297,P0042,1,3786.54
OI0064113,O048297,P0023,1,1511.53
OI0064114,O048298,P0036,1,4052.98
OI0064115,O048298,P0034,1,2767.56
OI0064116,O048298,P0033,1,1380.79
OI0064117,O048299,P0096,1,1455.86
OI0064118,O048300,P0017,1,3941.14
OI0064119,O048301,P0078,1,3332.57
OI0064120,O048302,P0087,1,2224.54
OI0064121,O048302,P0086,1,1334.42
OI0064122,O048303,P0043,1,778.16
OI0064123,O048304,P0072,2,2100.98
OI0064124,O048305,P0018,2,3652.9
OI0064125,O048305,P0049,2,3150.69
OI0064126,O048306,P0020,3,2386.55
OI0064127,O048308,P0059,1,3255.59
OI0064128,O048308,P0072,1,2134.14
OI0064129,O048310,P0077,1,1709.26
OI0064130,O048310,P0032,1,1824.91
OI0064131,O048312,P0046,1,2399.63
OI0064132,O048312,P0028,1,3040.56
OI0064133,O048313,P0079,1,3960.61
OI0064134,O048314,P0032,2,1885.18
OI0064135,O048314,P0033,1,1346.13
OI0064136,O048315,P0096,1,1496.26
OI0064137,O048315,P0080,1,2214.79
OI0064138,O048315,P0034,1,2722.7
OI0064139,O048316,P0034,3,2798.6
OI0064140,O048317,P0072,1,2121.6
OI0064141,O048317,P0028,1,3148.59
OI0064142,O048318,P0002,1,898.87
OI0064143,O048319,P0028,1,3101.5
OI0064144,O048320,P0091,1,1225.18
OI0064145,O048322,P0059,1,3218.09
OI0064146,O048323,P0095,1,1628.19
OI0064147,O048323,P0025,2,618.01
OI0064148,O048326,P0080,2,2264.75
OI0064149,O048327,P0084,2,1347.94
OI0064150,O048328,P0043,1,786.27
OI0064151,O048328,P0023,1,1523.39
OI0064152,O048328,P0033,2,1386.54
OI0064153,O048329,P0002,1,880.76
OI0064154,O048331,P0095,1,1660.44
OI0064155,O048332,P0010,1,1431.96
OI0064156,O048332,P0027,1,2227.86
OI0064157,O048332,P0053,1,5798.51
OI0064158,O048333,P0033,1,1347.2
OI0064159,O048334,P0030,1,4564.07
OI0064160,O048335,P0028,2,3184.8
OI0064161,O048336,P0052,1,3039.91
OI0064162,O048338,P0016,3,1630.2
OI0064163,O048339,P0096,1,1469.73
OI0064164,O048339,P0089,1,4734.29
OI0064165,O048340,P0045,1,4625.31
OI0064166,O048340,P0068,2,2264.22
OI0064167,O048341,P0006,1,4254.07
OI0064168,O048341,P0084,1,1321.25
OI0064169,O048341,P0089,1,4680.87
OI0064170,O048342,P0050,1,4601.66
OI0064171,O048343,P0048,2,1911.05
OI0064172,O048344,P0054,1,1455.47
OI0064173,O048344,P0051,1,2129.49
OI0064174,O048344,P0076,2,2500.7
OI0064175,O048345,P0018,1,3745.95
OI0064176,O048345,P0037,1,1705.62
OI0064177,O048345,P0050,1,4540.96
OI0064178,O048346,P0090,1,1685.79
OI0064179,O048346,P0029,1,4129.46
OI0064180,O048347,P0096,1,1460.86
OI0064181,O048348,P0011,1,2751.22
OI0064182,O048349,P0059,2,3247.58
OI0064183,O048350,P0080,1,2289.32
OI0064184,O048351,P0022,1,659.8
OI0064185,O048352,P0060,1,3156.6
OI0064186,O048353,P0067,1,2385.92
OI0064187,O048356,P0054,1,1484.4
OI0064188,O048356,P0046,1,2361.52
OI0064189,O048357,P0026,1,4261.8
OI0064190,O048358,P0070,1,3694.65
OI0064191,O048359,P0051,1,2149.96
OI0064192,O048360,P0088,1,2580.43
OI0064193,O048360,P0046,2,2439.15
OI0064194,O048362,P0033,2,1405.0
OI0064195,O048362,P0081,1,2226.89
OI0064196,O048363,P0027,2,2205.13
OI0064197,O048363,P0092,1,2137.29
OI0064198,O048364,P0081,1,2190.25
OI0064199,O048364,P0013,2,1780.56
OI0064200,O048365,P0060,2,3229.35
OI0064201,O048365,P0059,1,3178.18
OI0064202,O048366,P0066,1,5011.61
OI0064203,O048367,P0058,2,1476.93
OI0064204,O048368,P0067,2,2472.22
OI0064205,O048368,P0004,1,5579.54
OI0064206,O048368,P0033,1,1343.95
OI0064207,O048369,P0035,1,1219.06
OI0064208,O048370,P0051,1,2150.42
OI0064209,O048370,P0094,2,2900.58
OI0064210,O048371,P0027,1,2178.4
OI0064211,O048371,P0088,1,2670.54
OI0064212,O048372,P0011,1,2710.31
OI0064213,O048373,P0014,2,2838.75
OI0064214,O048374,P0056,2,575.54
OI0064215,O048375,P0087,2,2306.91
OI0064216,O048377,P0071,1,1290.88
OI0064217,O048378,P0073,1,3728.36
OI0064218,O048378,P0060,1,3234.18
OI0064219,O048379,P0002,1,913.04
OI0064220,O048381,P0023,3,1474.97
OI0064221,O048382,P0062,1,1283.41
OI0064222,O048383,P0030,1,4582.37
OI0064223,O048383,P0011,1,2762.26
OI0064224,O048384,P0037,1,1691.03
OI0064225,O048384,P0096,2,1511.32
OI0064226,O048385,P0016,1,1580.64
OI0064227,O048385,P0006,1,4403.91
OI0064228,O048385,P0089,1,4700.41
OI0064229,O048386,P0005,3,3802.28
OI0064230,O048387,P0019,2,1816.27
OI0064231,O048388,P0054,1,1467.94
OI0064232,O048388,P0034,2,2723.38
OI0064233,O048388,P0081,1,2227.3
OI0064234,O048389,P0096,1,1521.32
OI0064235,O048390,P0026,1,4163.75
OI0064236,O048391,P0079,1,4005.99
OI0064237,O048392,P0004,1,5517.03
OI0064238,O048393,P0006,1,4257.37
OI0064239,O048394,P0018,1,3782.54
OI0064240,O048394,P0076,1,2568.47
OI0064241,O048395,P0067,1,2418.65
OI0064242,O048395,P0054,1,1514.06
OI0064243,O048396,P0070,1,3705.65
OI0064244,O048396,P0034,1,2727.39
OI0064245,O048397,P0026,1,4295.96
OI0064246,O048397,P0051,1,2132.56
OI0064247,O048398,P0039,1,3064.32
OI0064248,O048398,P0008,1,4622.41
OI0064249,O048399,P0054,2,1496.55
OI0064250,O048399,P0011,2,2762.17
OI0064251,O048401,P0044,1,3380.88
OI0064252,O048401,P0091,1,1231.45
OI0064253,O048402,P0045,3,4614.69
OI0064254,O048402,P0071,1,1260.98
OI0064255,O048403,P0028,2,3176.58
OI0064256,O048404,P0076,1,2517.91
OI0064257,O048404,P0043,1,810.01
OI0064258,O048404,P0060,1,3266.34
OI0064259,O048405,P0084,1,1383.21
OI0064260,O048406,P0058,1,1479.24
OI0064261,O048407,P0065,1,898.52
OI0064262,O048407,P0022,3,648.6
OI0064263,O048407,P0059,1,3284.14
OI0064264,O048408,P0072,1,2180.44
OI0064265,O048409,P0070,1,3580.06
OI0064266,O048409,P0081,2,2207.23
OI0064267,O048410,P0064,1,1035.53
OI0064268,O048410,P0062,1,1318.39
OI0064269,O048411,P0056,1,548.54
OI0064270,O048412,P0067,1,2433.28
OI0064271,O048413,P0053,3,5802.09
OI0064272,O048414,P0067,1,2389.21
OI0064273,O048415,P0009,1,3105.57
OI0064274,O048416,P0092,1,2068.06
OI0064275,O048417,P0046,1,2416.98
OI0064276,O048418,P0053,3,5733.63
OI0064277,O048418,P0039,2,2998.96
OI0064278,O048419,P0053,3,5581.93
OI0064279,O048420,P0034,2,2738.45
OI0064280,O048421,P0091,1,1187.16
OI0064281,O048422,P0077,2,1733.7
OI0064282,O048423,P0079,1,3886.39
OI0064283,O048423,P0045,2,4605.95
OI0064284,O048423,P0082,1,1595.89
OI0064285,O048424,P0096,1,1465.86
OI0064286,O048425,P0008,2,4560.36
OI0064287,O048426,P0078,1,3358.32
OI0064288,O048426,P0084,3,1336.08
OI0064289,O048427,P0001,2,1188.89
OI0064290,O048428,P0023,1,1494.96
OI0064291,O048429,P0041,1,1549.49
OI0064292,O048430,P0026,1,4158.59
OI0064293,O048431,P0042,1,3865.36
OI0064294,O048432,P0068,1,2168.72
OI0064295,O048432,P0069,1,3467.67
OI0064296,O048433,P0059,1,3175.9
OI0064297,O048434,P0067,1,2374.67
OI0064298,O048434,P0019,1,1786.65
OI0064299,O048434,P0027,1,2188.61
OI0064300,O048435,P0028,1,3041.82
OI0064301,O048435,P0050,1,4464.62
OI0064302,O048435,P0035,2,1257.06
OI0064303,O048436,P0006,1,4439.65
OI0064304,O048437,P0023,1,1480.89
OI0064305,O048438,P0065,1,911.57
OI0064306,O048438,P0036,1,3968.67
OI0064307,O048439,P0002,1,901.17
OI0064308,O048439,P0008,1,4750.47
OI0064309,O048439,P0088,1,2579.46
OI0064310,O048441,P0029,1,4197.07
OI0064311,O048441,P0093,3,2331.32
OI0064312,O048442,P0017,2,4020.23
OI0064313,O048443,P0046,1,2396.96
OI0064314,O048444,P0063,1,3508.07
OI0064315,O048445,P0059,2,3189.46
OI0064316,O048446,P0018,1,3691.84
OI0064317,O048447,P0072,3,2150.52
OI0064318,O048447,P0049,1,3184.56
OI0064319,O048449,P0067,1,2389.87
OI0064320,O048449,P0015,1,3767.95
OI0064321,O048449,P0071,2,1258.72
OI0064322,O048450,P0095,2,1620.18
OI0064323,O048450,P0036,2,3988.9
OI0064324,O048451,P0038,1,2114.9
OI0064325,O048452,P0039,1,3124.19
OI0064326,O048453,P0035,2,1258.67
OI0064327,O048454,P0075,1,2640.17
OI0064328,O048454,P0033,1,1374.47
OI0064329,O048455,P0035,1,1275.56
OI0064330,O048456,P0095,2,1607.86
OI0064331,O048457,P0082,1,1585.14
OI0064332,O048458,P0091,2,1223.13
OI0064333,O048459,P0004,1,5430.93
OI0064334,O048460,P0066,1,5041.98
OI0064335,O048461,P0081,1,2164.97
OI0064336,O048462,P0021,2,2420.65
OI0064337,O048463,P0043,1,786.29
OI0064338,O048464,P0084,2,1373.7
OI0064339,O048465,P0073,2,3615.7
OI0064340,O048466,P0059,1,3208.25
OI0064341,O048467,P0051,1,2132.71
OI0064342,O048467,P0010,1,1434.16
OI0064343,O048467,P0005,2,3883.17
OI0064344,O048469,P0081,1,2214.71
OI0064345,O048470,P0005,1,3757.77
OI0064346,O048471,P0038,1,2086.66
OI0064347,O048471,P0021,2,2373.12
OI0064348,O048472,P0069,3,3437.96
OI0064349,O048472,P0092,1,2070.77
OI0064350,O048473,P0059,2,3152.27
OI0064351,O048473,P0095,2,1659.91
OI0064352,O048473,P0081,2,2191.17
OI0064353,O048474,P0055,1,1465.16
OI0064354,O048474,P0045,1,4625.55
OI0064355,O048475,P0090,1,1706.02
OI0064356,O048476,P0072,1,2167.15
OI0064357,O048478,P0006,1,4258.81
OI0064358,O048478,P0030,1,4539.5
OI0064359,O048479,P0065,2,920.47
OI0064360,O048481,P0063,2,3532.29
OI0064361,O048482,P0056,1,574.56
OI0064362,O048483,P0094,1,2925.38
OI0064363,O048483,P0035,1,1260.54
OI0064364,O048484,P0054,1,1510.44
OI0064365,O048484,P0083,1,4764.67
OI0064366,O048485,P0052,1,3023.99
OI0064367,O048485,P0070,1,3634.65
OI0064368,O048487,P0047,1,2970.45
OI0064369,O048488,P0027,1,2162.02
OI0064370,O048489,P0091,2,1190.83
OI0064371,O048489,P0033,2,1361.68
OI0064372,O048490,P0008,1,4654.82
OI0064373,O048491,P0084,1,1344.06
OI0064374,O048491,P0008,1,4729.66
OI0064375,O048492,P0044,2,3465.71
OI0064376,O048493,P0017,1,4064.04
OI0064377,O048494,P0027,1,2163.34
OI0064378,O048494,P0061,1,3141.08
OI0064379,O048495,P0041,1,1558.6
OI0064380,O048496,P0039,3,3009.86
OI0064381,O048497,P0077,1,1772.67
OI0064382,O048497,P0049,1,3119.55
OI0064383,O048497,P0017,1,3928.77
OI0064384,O048498,P0076,1,2506.2
OI0064385,O048498,P0069,1,3569.42
OI0064386,O048498,P0027,1,2169.31
OI0064387,O048499,P0009,1,3014.22
OI0064388,O048499,P0083,1,4806.69
OI0064389,O048499,P0058,1,1434.25
OI0064390,O048500,P0009,1,2982.65
OI0064391,O048500,P0015,1,3838.98
OI0064392,O048501,P0051,2,2142.99
OI0064393,O048502,P0076,2,2523.13
OI0064394,O048502,P0036,2,3871.17
OI0064395,O048503,P0010,1,1444.32
OI0064396,O048504,P0096,2,1505.02
OI0064397,O048505,P0095,2,1589.13
OI0064398,O048505,P0057,2,2065.43
OI0064399,O048505,P0010,1,1449.82
OI0064400,O048506,P0001,2,1162.18
OI0064401,O048507,P0063,3,3542.84
OI0064402,O048508,P0069,2,3416.46
OI0064403,O048509,P0072,1,2186.85
OI0064404,O048510,P0079,1,4035.17
OI0064405,O048511,P0039,1,3073.21
OI0064406,O048512,P0089,1,4826.95
OI0064407,O048513,P0055,3,1520.2
OI0064408,O048514,P0048,1,1922.27
OI0064409,O048514,P0062,1,1330.12
OI0064410,O048515,P0006,1,4433.56
OI0064411,O048516,P0089,1,4890.44
OI0064412,O048517,P0049,1,3138.84
OI0064413,O048518,P0068,1,2255.46
OI0064414,O048519,P0070,1,3683.76
OI0064415,O048519,P0090,2,1660.37
OI0064416,O048520,P0018,2,3740.11
OI0064417,O048521,P0039,1,3006.67
OI0064418,O048522,P0040,1,3476.67
OI0064419,O048523,P0065,2,897.73
OI0064420,O048524,P0074,1,4888.15
OI0064421,O048525,P0033,2,1362.64
OI0064422,O048527,P0049,1,3133.29
OI0064423,O048527,P0035,1,1276.03
OI0064424,O048528,P0033,2,1399.38
OI0064425,O048529,P0051,1,2198.71
OI0064426,O048529,P0019,2,1766.68
OI0064427,O048530,P0055,1,1474.81
OI0064428,O048531,P0009,2,3085.98
OI0064429,O048531,P0064,2,1048.1
OI0064430,O048532,P0072,1,2111.81
OI0064431,O048533,P0044,1,3382.66
OI0064432,O048533,P0025,1,616.59
OI0064433,O048534,P0090,1,1696.92
OI0064434,O048534,P0094,1,2913.99
OI0064435,O048535,P0047,3,3009.94
OI0064436,O048535,P0037,1,1707.97
OI0064437,O048536,P0027,1,2154.97
OI0064438,O048536,P0023,1,1519.32
OI0064439,O048537,P0041,1,1552.19
OI0064440,O048537,P0002,1,912.23
OI0064441,O048538,P0082,2,1564.19
OI0064442,O048539,P0052,1,3054.41
OI0064443,O048540,P0030,2,4594.4
OI0064444,O048543,P0095,2,1660.7
OI0064445,O048544,P0088,1,2629.54
OI0064446,O048545,P0073,1,3672.32
OI0064447,O048545,P0015,2,3865.5
OI0064448,O048545,P0095,1,1603.66
OI0064449,O048546,P0067,1,2361.29
OI0064450,O048548,P0015,2,3729.84
OI0064451,O048548,P0052,2,3026.06
OI0064452,O048548,P0047,1,2937.92
OI0064453,O048549,P0062,1,1338.65
OI0064454,O048550,P0024,1,3011.66
OI0064455,O048550,P0040,1,3568.0
OI0064456,O048552,P0005,1,3813.98
OI0064457,O048553,P0041,1,1574.1
OI0064458,O048553,P0029,3,4273.83
OI0064459,O048554,P0008,1,4765.75
OI0064460,O048555,P0064,1,1067.58
OI0064461,O048556,P0009,1,3065.46
OI0064462,O048556,P0088,1,2580.55
OI0064463,O048557,P0066,1,5078.43
OI0064464,O048557,P0087,1,2280.92
OI0064465,O048558,P0058,1,1434.7
OI0064466,O048558,P0096,1,1460.35
OI0064467,O048558,P0084,2,1361.73
OI0064468,O048560,P0075,2,2530.27
OI0064469,O048561,P0080,1,2308.92
OI0064470,O048562,P0071,2,1284.64
OI0064471,O048562,P0065,2,904.54
OI0064472,O048563,P0045,2,4692.53
OI0064473,O048564,P0086,1,1324.36
OI0064474,O048565,P0043,1,791.78
OI0064475,O048565,P0009,2,3094.21
OI0064476,O048565,P0086,2,1341.21
OI0064477,O048566,P0025,1,606.1
OI0064478,O048567,P0039,1,3009.44
OI0064479,O048568,P0059,1,3244.64
OI0064480,O048569,P0085,1,1152.39
OI0064481,O048569,P0056,1,551.39
OI0064482,O048570,P0038,1,2167.48
OI0064483,O048570,P0079,1,3918.63
OI0064484,O048572,P0020,2,2474.26
OI0064485,O048573,P0002,3,891.01
OI0064486,O048574,P0001,1,1153.47
OI0064487,O048575,P0028,2,3089.34
OI0064488,O048577,P0062,2,1336.64
OI0064489,O048578,P0013,1,1780.87
OI0064490,O048579,P0056,3,571.43
OI0064491,O048580,P0001,1,1131.25
OI0064492,O048581,P0010,1,1450.1
OI0064493,O048582,P0004,1,5549.59
OI0064494,O048582,P0027,1,2238.77
OI0064495,O048583,P0028,1,3056.16
OI0064496,O048583,P0083,1,4705.5
OI0064497,O048584,P0094,2,2996.46
OI0064498,O048584,P0017,1,4077.75
OI0064499,O048585,P0086,1,1298.51
OI0064500,O048586,P0048,1,1960.12
OI0064501,O048588,P0087,1,2245.13
OI0064502,O048589,P0047,1,2968.71
OI0064503,O048589,P0032,1,1837.4
OI0064504,O048589,P0056,1,557.88
OI0064505,O048590,P0013,1,1795.62
OI0064506,O048590,P0095,1,1587.09
OI0064507,O048591,P0014,1,2812.21
OI0064508,O048591,P0039,1,3116.24
OI0064509,O048592,P0084,1,1377.5
OI0064510,O048593,P0008,1,4546.69
OI0064511,O048594,P0075,1,2636.4
OI0064512,O048595,P0006,1,4404.29
OI0064513,O048596,P0096,1,1498.76
OI0064514,O048597,P0090,2,1640.31
OI0064515,O048598,P0060,1,3271.72
OI0064516,O048599,P0003,1,2388.48
OI0064517,O048600,P0062,1,1283.5
OI0064518,O048601,P0008,1,4669.03
OI0064519,O048601,P0016,1,1580.08
OI0064520,O048601,P0065,1,899.74
OI0064521,O048602,P0077,1,1733.51
OI0064522,O048604,P0022,1,672.6
OI0064523,O048604,P0040,1,3556.38
OI0064524,O048604,P0080,1,2270.5
OI0064525,O048605,P0005,2,3773.15
OI0064526,O048605,P0053,1,5616.26
OI0064527,O048606,P0063,2,3536.32
OI0064528,O048606,P0044,1,3377.21
OI0064529,O048607,P0087,1,2253.55
OI0064530,O048609,P0061,1,3211.84
OI0064531,O048609,P0004,3,5452.03
OI0064532,O048610,P0050,1,4405.76
OI0064533,O048611,P0083,1,4845.39
OI0064534,O048612,P0037,1,1702.58
OI0064535,O048612,P0033,1,1371.62
OI0064536,O048613,P0036,2,4048.4
OI0064537,O048613,P0029,1,4144.9
OI0064538,O048614,P0038,3,2093.77
OI0064539,O048615,P0019,3,1765.43
OI0064540,O048616,P0085,2,1165.7
OI0064541,O048617,P0029,1,4131.31
OI0064542,O048617,P0064,3,1058.49
OI0064543,O048617,P0026,1,4292.89
OI0064544,O048618,P0085,2,1142.98
OI0064545,O048619,P0043,1,797.48
OI0064546,O048619,P0041,1,1550.24
OI0064547,O048620,P0072,2,2112.8
OI0064548,O048621,P0009,1,3077.66
OI0064549,O048622,P0063,1,3468.32
OI0064550,O048623,P0057,2,2038.45
OI0064551,O048625,P0082,2,1618.73
OI0064552,O048625,P0009,1,3007.14
OI0064553,O048625,P0019,1,1771.06
OI0064554,O048626,P0080,1,2287.52
OI0064555,O048628,P0055,1,1486.18
OI0064556,O048628,P0043,2,789.29
OI0064557,O048629,P0069,1,3440.09
OI0064558,O048629,P0007,1,2465.51
OI0064559,O048630,P0076,1,2458.31
OI0064560,O048630,P0049,2,3203.98
OI0064561,O048631,P0025,1,621.87
OI0064562,O048631,P0006,1,4276.88
OI0064563,O048633,P0068,1,2212.85
OI0064564,O048634,P0033,1,1355.0
OI0064565,O048634,P0054,2,1478.38
OI0064566,O048635,P0086,3,1342.94
OI0064567,O048635,P0064,1,1070.59
OI0064568,O048636,P0028,1,3159.79
OI0064569,O048636,P0029,1,4292.44
OI0064570,O048636,P0041,2,1505.08
OI0064571,O048637,P0018,2,3697.67
OI0064572,O048637,P0039,1,3040.5
OI0064573,O048637,P0003,1,2438.2
OI0064574,O048638,P0092,1,2061.41
OI0064575,O048638,P0036,2,3892.08
OI0064576,O048639,P0083,2,4642.26
OI0064577,O048640,P0069,1,3493.36
